fighter_id,fighter_name,height,weight,reach,stance,dob,wins,losses,draws
355,Fernando Bettega,0,170,0,N/A,"Mar 10, 1980",7,5,0
356,Arjan Bhullar,73,245,75,Orthodox,"May 13, 1986",9,1,0
357,KB Bhullar,76,185,78,Switch,"Oct 12, 1991",8,2,0
358,Bibulatov Magomed,65,125,65,Orthodox,"Aug 22, 1988",14,2,0
359,David Bielkheden,70,155,71,Orthodox,"Jun 06, 1979",24,12,0
360,Blake Bilder,68,145,68,Switch,"Jul 12, 1990",8,2,1
361,Jonas Bilharinho,71,145,75,Switch,"May 22, 1990",9,1,1
362,Jeremiah Billington,69,205,0,Orthodox,"Nov 14, 1977",11,2,0
363,Scott Bills,70,170,0,N/A,"Jan 01, 1900",7,9,1
364,Anthony Birchak,68,135,69,Orthodox,"May 16, 1986",16,8,0
365,Chris Birchler,75,205,0,Switch,"Jun 05, 1987",7,4,0
366,Angad Bisht,67,125,67,Orthodox,"Jun 05, 1995",10,3,0
367,Michael Bisping,73,185,75,Orthodox,"Feb 28, 1979",30,9,0
368,Amaury Bitetti,69,185,0,Orthodox,"Apr 14, 1969",5,2,0
369,Caio Bittencourt,72,185,75,Orthodox,"May 22, 1991",14,7,0
370,Davi Bittencourt,65,135,65,Orthodox,"Oct 12, 1994",14,4,0
371,Simon Biyong,0,205,0,N/A,"Apr 05, 1991",7,1,0
372,Jan Blachowicz,74,205,78,Orthodox,"Feb 24, 1983",29,11,2
373,Jason Black,68,155,0,Orthodox,"Jul 15, 1972",23,4,1
374,Brad Blackburn,70,170,73,Orthodox,"May 25, 1977",18,13,1
375,Jason Blackford,0,0,0,N/A,"Jan 01, 1900",3,3,0
376,Tom Blackledge,0,205,0,Orthodox,"Jan 01, 1900",10,7,0
377,Sherrard Blackledge,71,155,75,Orthodox,"Aug 16, 1993",5,1,0
378,Da'Mon Blackshear,70,135,72,Switch,"Aug 12, 1994",17,8,1
379,Chasen Blair,70,155,71,Orthodox,"Oct 14, 1998",7,4,0
380,Erin Blanchfield,64,125,66,Orthodox,"May 04, 1999",14,2,0
381,Maximo Blanco,68,145,71,Orthodox,"Oct 16, 1983",12,8,1
382,David Blanco,67,145,0,N/A,"Jan 01, 1900",2,0,0
383,Curtis Blaydes,76,265,80,Orthodox,"Feb 18, 1991",19,5,0
384,Tereza Bleda,69,125,71,Orthodox,"Nov 30, 2001",7,2,0
385,Arlene Blencowe,65,145,0,N/A,"Apr 11, 1983",9,6,0
386,Byron Bloodworth,68,135,0,Orthodox,"Aug 16, 1983",6,3,0
387,Dashawn Boatwright,72,205,0,Orthodox,"Feb 29, 1988",3,1,0
388,Dan Bobish,74,345,0,Southpaw,"Jan 26, 1970",17,9,0
389,Mark Bocek,68,155,75,Orthodox,"Oct 24, 1981",12,5,0
390,Kyle Bochniak,67,145,70,Orthodox,"Feb 05, 1987",8,5,0
391,James Bochnovic,76,205,81,Orthodox,"Feb 13, 1989",8,3,0
392,Jeremy Boczulak,0,0,0,N/A,"Jan 01, 1900",0,2,0
393,Tim Boetsch,72,185,74,Orthodox,"Jan 28, 1981",21,13,0
394,Galore Bofando,71,170,72,Switch,"May 22, 1982",5,3,0
395,Jay Bogan,0,145,0,N/A,"Jan 01, 1900",6,6,0
396,Roman Bogatov,68,155,73,Orthodox,"Dec 15, 1990",10,1,0
397,Derek Bohi,76,260,0,N/A,"Jan 01, 1900",8,5,0
398,Jerry Bohlander,71,199,0,Orthodox,"Feb 12, 1974",11,4,0
399,Mandy Bohm,67,125,71,Orthodox,"Jul 30, 1989",8,2,0
400,Kotetsu Boku,69,154,0,Orthodox,"May 27, 1977",25,11,2
401,Gaston Bolanos,67,145,69,Orthodox,"Sep 14, 1992",8,5,0
402,Kyle Bolt,74,185,0,N/A,"Jan 01, 1900",8,4,0
403,Denys Bondar,66,125,69,Orthodox,"Jun 27, 1992",14,5,0
404,Luc Bondole,74,205,0,N/A,"Jan 01, 1900",5,2,2
405,Tony Bonello,74,185,0,N/A,"Oct 20, 1972",16,3,1
406,Gabriel Bonfim,73,170,72,Orthodox,"Aug 20, 1997",19,1,0
407,Ismael Bonfim,68,155,71,Orthodox,"Dec 28, 1995",20,6,0
408,Jesse Bongfeldt,72,185,0,Orthodox,"Aug 28, 1980",16,5,1
409,Marcos Bonilla,70,145,0,N/A,"Jan 01, 1900",4,4,0
410,Stephan Bonnar,76,205,79,Orthodox,"Apr 04, 1977",15,9,0
411,Rogerio Bontorin,65,125,67,Orthodox,"Apr 25, 1992",16,4,0
412,Ray Borg,64,135,63,Orthodox,"Aug 04, 1993",13,5,0
413,Igor Borisov,72,235,0,Orthodox,"May 18, 1964",1,1,0
414,Kevin Borjas,65,125,68,Orthodox,"Dec 06, 1997",10,4,0
415,Calen Born,68,170,72,Switch,"May 24, 1988",7,1,0
416,Caio Borralho,73,185,75,Southpaw,"Jan 16, 1993",17,2,0
417,Zachary Borrego,74,185,78,Switch,"Jul 18, 1996",3,1,0
418,Viacheslav Borshchev,71,155,69,Orthodox,"Jan 08, 1992",8,7,1
419,Tanner Boser,74,205,75,Orthodox,"Aug 02, 1991",21,10,1
420,Steve Bosse,71,205,72,Orthodox,"Jul 29, 1981",12,2,0
421,Marcus Bossett,73,215,0,Orthodox,"Jan 01, 1900",1,3,0
422,Chris Bostick,0,0,0,N/A,"Jan 01, 1900",6,3,0
423,Poliana Botelho,68,125,67,Orthodox,"Dec 15, 1988",8,5,0
424,Francois Botha,74,260,0,Orthodox,"Sep 28, 1968",0,1,0
425,Ilian Bouafia,77,185,78,Southpaw,"Nov 13, 1996",7,0,0
426,Gregory Bouchelaghem,74,183,0,Switch,"Mar 23, 1978",5,4,0
427,Roy Boughton,72,205,0,N/A,"Jan 01, 1900",14,8,0
428,Rich Bouphanouvong,67,170,0,N/A,"Jan 01, 1900",1,4,0
429,Mike Bourke,72,275,0,Orthodox,"Nov 25, 1968",10,16,1
430,Jess Bouscal,0,155,0,N/A,"Jan 01, 1900",3,2,0
431,Tai Bowden,71,230,0,N/A,"Jan 01, 1900",1,1,0
432,Melton Bowen,72,225,0,Orthodox,"Jul 16, 1969",0,1,0
433,Kyron Bowen,75,185,73,Orthodox,"Dec 22, 1993",9,5,0
434,Brian Bowles,67,135,70,Orthodox,"Jun 22, 1980",10,3,0
435,Roger Bowling,69,155,68,Orthodox,"Dec 05, 1982",12,6,0
436,Blake Bowman,74,170,0,N/A,"Jan 01, 1900",2,6,0
437,Ashe Bowman,69,155,0,N/A,"Nov 17, 1976",9,11,0
438,Anvar Boynazarov,69,145,0,Orthodox,"Jan 10, 1989",3,1,0
439,Colley  Bradford,67,145,0,N/A,"Jan 01, 1900",0,1,0
440,Kyle Bradley,69,155,71,Orthodox,"Aug 19, 1982",19,12,0
441,Paul Bradley,69,170,0,Orthodox,"Jun 13, 1983",23,8,0
442,Sean Brady,70,170,72,Orthodox,"Nov 23, 1992",18,2,0
443,Ebenezer Fontes Braga,72,199,0,Orthodox,"Apr 14, 1969",13,7,2
444,Ramiz Brahimaj,70,170,72,Orthodox,"Nov 17, 1992",13,6,0
445,Adam Bramhald,70,135,70,Orthodox,"Mar 24, 1994",13,3,0
446,Joe Brammer,68,155,0,Orthodox,"Aug 23, 1983",7,3,1
447,David Branch,73,185,78,Orthodox,"Sep 26, 1981",22,6,0
448,Billy Brand,66,135,65,Orthodox,"Jul 03, 1996",5,2,0
449,Diego Brandao,67,145,64,Orthodox,"May 27, 1987",22,11,0
450,Bruna Brasil,66,115,65,Orthodox,"Sep 07, 1993",11,6,1
451,Michael Bravo,0,155,0,N/A,"Jan 01, 1900",7,4,0
452,Martin Bravo,68,145,71,Southpaw,"Sep 21, 1993",11,3,0
453,Roman Bravo-Young,0,205,0,N/A,"Jan 01, 1900",0,1,0
454,Mike Breeden,70,155,70,Orthodox,"Apr 21, 1989",11,6,0
455,Tom Breese,75,185,73,Southpaw,"Sep 26, 1991",12,3,0
456,Elves Brener,70,155,72,Orthodox,"Sep 27, 1997",16,6,0
457,Chris Brennan,68,170,0,Orthodox,"Oct 12, 1971",21,13,1
458,Charlie Brenneman,70,155,70,Orthodox,"Feb 09, 1981",19,8,0
459,Robert Breslin,71,155,0,N/A,"Jan 01, 1900",3,9,0
460,Mack Brewer,0,205,0,N/A,"Jan 01, 1900",0,1,0
461,Marcos Brigagao,75,205,76,Southpaw,"Apr 01, 1996",11,1,0
462,Jason Brilz,71,205,71,Orthodox,"Jul 07, 1975",22,6,1
463,Marcus Brimage,64,135,71,Southpaw,"Apr 06, 1985",7,7,0
464,Aaron Brink,75,205,0,Orthodox,"Nov 12, 1974",26,26,0
465,Henry Briones,68,135,69,Orthodox,"Oct 22, 1980",16,8,1
466,Marcelo Brito,73,170,0,Orthodox,"Nov 27, 1977",13,8,0
467,Joanderson Brito,68,145,72,Orthodox,"Feb 11, 1995",18,5,1
468,Kaik Brito,71,170,72,Orthodox,"Mar 26, 1997",16,5,0
469,Icaro Brito,0,145,0,N/A,"Mar 09, 1999",7,1,0
470,Antwain Britt,73,205,77,N/A,"May 09, 1978",11,6,0
471,Drew Brokenshire,0,0,0,N/A,"Jan 01, 1900",16,6,0
472,Mike Bronzoulis,72,155,0,N/A,"Jan 05, 1979",18,9,1
473,Jonathan Brookins,72,145,74,Southpaw,"Aug 13, 1985",16,10,0
474,Will Brooks,70,155,72,Orthodox,"Oct 08, 1986",18,4,0
475,Jarred Brooks,63,125,62,Switch,"May 02, 1993",13,2,0
476,Rob Broughton,74,265,74,Orthodox,"Mar 03, 1983",16,7,1
477,Lee Brousseau,73,205,0,N/A,"Oct 04, 1974",5,3,0
478,Matt Brown,72,170,75,Orthodox,"Jan 10, 1981",26,19,0
479,Mike Brown,66,145,70,Orthodox,"Sep 08, 1975",26,9,0
480,Dominic Brown,71,190,0,N/A,"Jun 04, 1982",16,23,0
481,Todd Brown,71,205,0,Orthodox,"Dec 13, 1976",16,4,0
482,Terrell Brown,0,185,0,N/A,"Apr 13, 1983",3,1,0
483,Chris Brown,0,170,0,N/A,"Jan 01, 1900",10,1,0
484,Frederick Brown,72,235,0,N/A,"Jan 01, 1900",3,2,0
485,Randy Brown,75,170,78,Orthodox,"Jul 08, 1990",20,7,0
486,Damien Brown,70,155,68,Orthodox,"Dec 25, 1984",17,12,0
487,TJ Brown,69,145,72,Switch,"May 22, 1990",17,11,0
488,Humberto Brown Morrison,70,145,0,N/A,"Nov 03, 1984",4,6,0
489,Travis Browne,78,255,79,Orthodox,"Jul 17, 1982",18,7,1
490,Junie Browning,69,155,0,Orthodox,"May 12, 1984",5,6,0
491,Jules Bruchez,72,205,0,Southpaw,"Aug 16, 1977",1,2,0
492,Justin Bruckmann,69,170,0,Orthodox,"Jul 23, 1974",7,3,0
493,Cody Brundage,72,185,72,Orthodox,"May 16, 1994",11,8,1
494,Steve Bruno,70,170,0,Orthodox,"Nov 03, 1981",15,6,0
495,Fernando Bruno,66,145,0,N/A,"Feb 24, 1982",15,4,0
496,Derek Brunson,73,185,77,Southpaw,"Jan 04, 1984",23,9,0
497,Josh Bryant,70,185,0,Orthodox,"Apr 23, 1980",15,4,0
498,Dennis Bryant,72,205,0,Orthodox,"Oct 18, 1985",5,2,0
499,Robert Bryczek,72,185,75,Orthodox,"Jul 04, 1990",18,6,0
500,Lukasz Brzeski,75,236,78,Orthodox,"May 17, 1992",9,7,1
501,Marcus Buchecha,74,255,77,Orthodox,"Jan 08, 1990",5,2,1
502,Justin Buchholz,72,155,73,Orthodox,"Aug 22, 1983",15,10,0
503,Zak Bucia,70,170,0,N/A,"Sep 27, 1984",17,8,0
504,Courtney Buck,70,135,0,Orthodox,"Mar 19, 1982",12,11,0
505,Joaquin Buckley,70,170,76,Southpaw,"Apr 27, 1994",21,7,0
506,Martin Buday,76,265,77,Orthodox,"Nov 11, 1991",16,2,0
507,Julia Budd,67,145,67,N/A,"Jul 04, 1983",10,2,0
508,Dylan Budka,72,185,75,Switch,"Jan 14, 2000",7,5,0
509,Mike Budnik,69,145,68,Orthodox,"Aug 08, 1974",13,4,0
510,Francisco Bueno,69,225,0,Orthodox,"Dec 23, 1972",5,2,0
511,Mayra Bueno Silva,66,135,66,Orthodox,"Aug 22, 1991",10,6,1
512,Paul Buentello,74,245,77,Orthodox,"Jan 16, 1974",35,17,0
513,Marek Bujlo,76,265,77,Orthodox,"Oct 10, 1992",6,1,0
514,Modestas Bukauskas,75,205,76,Switch,"Feb 10, 1994",19,7,0
515,Lee Kwan Bum,74,286,0,Orthodox,"Oct 12, 1986",0,1,0
516,Josh Bumgarner,73,170,0,N/A,"May 21, 1981",6,4,0
517,Shawn Bunch,65,135,0,N/A,"Mar 19, 1983",7,3,0
518,Felipe Bunes,67,125,69,Orthodox,"Oct 29, 1989",14,8,0
519,Shane Burgos,71,145,75,Orthodox,"Mar 19, 1991",15,3,0
520,Joshua Burkman,70,170,72,Orthodox,"Apr 10, 1980",28,16,0
521,Justin Burlinson,73,170,74,Switch,"May 19, 1997",6,1,0
522,Mads Burnell,68,145,69,Orthodox,"Mar 06, 1994",9,3,0
523,Mikey Burnett,66,170,0,Orthodox,"Apr 12, 1974",5,2,0
524,Kevin Burns,70,170,74,Orthodox,"Mar 03, 1980",12,7,0
525,Gilbert Burns,70,170,71,Orthodox,"Jul 20, 1986",22,9,0
526,Josh Burns,73,244,0,N/A,"May 15, 1978",8,10,0
527,Herbert Burns,69,145,73,Orthodox,"Feb 02, 1988",11,6,0
528,Derrick Burnsed,0,155,0,N/A,"Jun 09, 1980",1,0,3
529,Nah-Shon Burrell,71,170,0,Orthodox,"Feb 05, 1990",15,7,0
530,Martin Buschkamp,69,145,0,Orthodox,"Jan 06, 1991",9,0,0
531,George Bush,73,205,0,N/A,"Jan 01, 1900",5,2,0
532,Bubba Bush,72,185,0,Orthodox,"Jul 24, 1985",8,3,0
533,Dakota Bush,70,155,73,Orthodox,"Jun 09, 1994",8,4,0
534,Murilo Bustamante,74,183,0,Orthodox,"Jul 30, 1966",15,8,1
535,Nick Bustamante,69,170,0,N/A,"Jan 01, 1900",5,3,0
536,Eduardo Bustillos,68,135,0,N/A,"Jun 02, 1987",5,3,0
537,Jason Butcher,75,185,0,N/A,"Oct 23, 1984",10,2,0
538,Todd Butler,73,200,0,Southpaw,"Jan 01, 1900",1,4,0
539,Goldman Butler,0,0,0,N/A,"Jan 01, 1900",1,4,0
540,Ian Butler,68,155,0,N/A,"Jan 01, 1900",3,3,0
541,Raphael Butler,75,261,0,N/A,"Jan 04, 1984",9,2,1
542,Jesse Butler,70,135,73,Orthodox,"May 24, 1992",12,6,0
543,JP Buys,65,135,67,Orthodox,"Apr 30, 1996",9,6,0
544,Dennis Buzukja,69,145,70,Switch,"Oct 01, 1997",12,5,0
545,Charles Byrd,70,185,73,Orthodox,"Oct 11, 1983",10,7,0
546,Steve Byrnes,72,170,0,Orthodox,"Aug 26, 1979",6,1,0
547,Michael Byrnes,71,155,0,N/A,"Jul 17, 1990",5,3,0
548,Yan Cabral,71,155,73,Orthodox,"May 13, 1983",13,3,0
549,Juan Cabrera,0,185,0,N/A,"Feb 19, 2004",9,1,0
550,Alvin Cacdac,66,125,0,Orthodox,"Jan 01, 1900",18,13,0
551,Alex Caceres,70,145,73,Southpaw,"Jun 20, 1988",21,15,0
552,Vince Cachero,66,145,68,Orthodox,"Nov 07, 1989",7,4,0
553,Priscila Cachoeira,67,135,65,Orthodox,"Aug 19, 1988",13,8,0
554,Travis Calanoc,68,145,0,Orthodox,"Jan 01, 1900",5,1,0
555,Ricky Calatayud,69,125,0,N/A,"Oct 10, 1982",16,2,0
556,Lucas Caldas,68,155,70,Orthodox,"May 22, 1996",6,2,0
557,Carlos Calderon,71,145,71,Southpaw,"Feb 10, 1996",6,3,0
558,Darrion Caldwell,70,135,0,N/A,"Dec 19, 1987",10,1,0
559,Nicolle Caliari,63,125,62,Orthodox,"Nov 04, 1996",8,4,0
560,Taylor Callens,70,155,0,N/A,"May 21, 1991",6,0,0
561,Cynthia Calvillo,64,115,64,Orthodox,"Jul 13, 1987",9,6,1
562,Joe Camacho,69,155,0,Orthodox,"Mar 10, 1972",13,19,3
563,Frank Camacho,70,155,73,Orthodox,"May 18, 1989",22,10,0
564,Lucas Camacho,76,265,80,Orthodox,"Dec 15, 1992",6,1,0
565,Matheus Camilo,70,155,69,Orthodox,"Jan 02, 2001",10,3,0
566,Fabricio Camoes,70,155,71,Orthodox,"Dec 23, 1978",14,9,1
567,Chris Camozzi,74,185,75,Orthodox,"Nov 20, 1986",24,13,0
568,Brian Camozzi,74,170,78,Orthodox,"Jun 24, 1991",7,5,0
569,Ricky Camp,67,135,0,N/A,"Jan 01, 1900",11,4,0
570,Mike Campbell,69,155,0,Southpaw,"Nov 15, 1982",13,4,0
571,Thomas Campbell,0,0,0,N/A,"Jan 01, 1900",3,3,0
572,Shane Campbell,72,155,71,Orthodox,"Jan 21, 1987",14,6,0
573,Charlie Campbell,72,155,72,Orthodox,"Jul 03, 1995",9,3,0
574,Kitt Campbell,73,170,73,Orthodox,"Jun 26, 1994",16,7,0
575,Kurtis Campbell,69,145,72,Switch,"Jul 29, 2002",8,0,0
576,John Campetella,69,235,0,Orthodox,"Jan 01, 1900",0,1,0
577,Wagner Campos,66,145,0,Southpaw,"Jul 31, 1981",12,10,0
578,Derek Campos,69,155,0,N/A,"Apr 01, 1988",19,6,0
579,Will Campuzano,69,125,70,Orthodox,"May 27, 1986",14,6,0
580,Aleksa Camur,73,205,74,Orthodox,"Sep 25, 1995",6,3,0
581,Chico Camus,66,125,66,Orthodox,"Jan 26, 1985",17,7,0
582,Asbel Cancio,70,225,0,N/A,"Jan 01, 1900",0,1,0
583,Carlos Candelario,68,125,68,Southpaw,"Jun 04, 1991",8,3,0
584,Ronaldo Candido,66,125,0,Southpaw,"Apr 24, 1989",6,0,0
585,Luiz Cane,74,185,77,Southpaw,"Apr 24, 1981",17,7,0
586,Guido Cannetti,66,135,68,Southpaw,"Dec 19, 1979",10,8,0
587,Jared Cannonier,71,185,77,Switch,"Mar 16, 1984",18,9,0
588,Jose Canseco,76,240,0,Orthodox,"Jul 02, 1964",0,1,0
589,Cody Canterbury,68,155,0,N/A,"Jan 01, 1900",1,10,0
590,Bo Cantrell,74,235,0,Orthodox,"Feb 08, 1969",10,10,0
591,Steve Cantwell,74,185,75,Orthodox,"Dec 08, 1986",7,6,0
592,Paul Capaldo,67,135,0,N/A,"Dec 27, 1996",6,0,0
593,Phil Caracappa,68,135,70,Orthodox,"Jun 05, 1992",6,1,0
594,Frank Caracci,0,0,0,N/A,"Feb 16, 1970",2,3,0
595,Gina Carano,68,145,0,Orthodox,"Apr 16, 1982",7,1,0
596,Dos Caras Jr.,76,225,0,Orthodox,"May 25, 1977",9,5,0
597,Bryan Caraway,68,135,68,Orthodox,"Aug 04, 1984",21,9,0
598,Remo Cardarelli,0,135,0,N/A,"Jan 01, 1900",7,5,0
599,Phil Cardella,71,155,0,N/A,"Jul 09, 1976",8,5,0
600,Edgar Cardenas,0,145,0,N/A,"Jan 01, 1900",4,1,0
601,Chris Cariaso,63,125,64,Southpaw,"May 27, 1981",17,8,0
602,Ronald Carillo,0,125,0,N/A,"Jan 01, 1900",4,2,0
603,Rafael Carino,80,245,0,Orthodox,"Jan 01, 1900",2,1,1
604,Don Carlo-Clauss,0,170,0,N/A,"Jan 01, 1900",10,7,0
605,Antonio Carlos Junior,74,185,79,Orthodox,"Mar 16, 1990",11,5,0
606,Spike Carlyle,68,145,71,Switch,"May 06, 1993",9,3,0
607,Francis Carmont,75,205,78,Orthodox,"Oct 11, 1981",25,12,0
608,Liz Carmouche,66,125,66,Orthodox,"Feb 19, 1984",13,7,0
609,Roan Carneiro,71,170,76,Orthodox,"Jun 02, 1978",21,11,0
610,Ariane Carnelossi,62,115,61,Orthodox,"Nov 17, 1992",15,4,0
611,Luana Carolina,66,135,69,Orthodox,"Jun 11, 1993",11,5,0
612,Tim Caron,73,185,0,Orthodox,"Jul 24, 1987",7,1,0
613,Clayton Carpenter,66,125,66,Orthodox,"Jun 09, 1996",8,2,0
614,Gabriel Carrasco,66,135,0,N/A,"Jan 01, 1900",7,0,0
615,Cody Carrillo,70,155,0,N/A,"Jan 01, 1900",11,16,0
616,Cain Carrizosa,68,155,0,Orthodox,"Jul 22, 1986",10,3,0
617,Roger Carroll,70,170,0,N/A,"Jan 01, 1900",16,14,0
618,Jonny Carson,70,155,0,N/A,"Jan 01, 1900",11,7,0
619,Scott Carson,74,215,0,N/A,"Jan 01, 1900",4,2,0
620,Shonie Carter,70,170,0,Southpaw,"May 03, 1972",51,31,7
621,Jack Cartwright,69,135,68,Orthodox,"May 26, 1994",10,1,0
622,Bruno Carvalho,68,154,0,N/A,"Jun 07, 1982",10,5,0
623,Antonio Carvalho,69,145,70,Orthodox,"May 30, 1979",15,6,0
624,Rafael Carvalho,75,185,0,N/A,"Jul 27, 1986",14,1,0
625,Shane Carwin,74,265,80,Orthodox,"Jan 04, 1975",12,2,0
626,Johnny Case,70,155,72,Orthodox,"Jun 28, 1989",22,6,0
627,Kevin Casey,71,185,77,Southpaw,"Jun 15, 1981",9,5,2
628,Cortney Casey,67,125,67,Orthodox,"May 05, 1987",10,10,0
629,Brandon Cash,77,255,0,Orthodox,"Jan 01, 1900",10,4,0
630,Bendy Casimir,65,145,0,Southpaw,"Jun 10, 1980",20,14,2
631,Dwayne Cason,70,212,0,Orthodox,"Jan 01, 1900",1,1,0
632,Joe Cason,75,205,0,N/A,"Jan 19, 1988",9,1,0
633,John Castaneda,66,135,71,Switch,"Dec 18, 1991",21,8,0
634,Eric Castile,68,145,0,N/A,"Jan 01, 1900",3,2,0
635,Gil Castillo,69,170,0,Southpaw,"Oct 21, 1965",8,5,0
636,Danny Castillo,69,155,71,Orthodox,"Aug 25, 1979",17,10,0
637,Raul Castillo,71,185,0,Orthodox,"Jan 01, 1900",7,1,0
638,Jenna Castillo,62,125,0,N/A,"May 05, 1982",1,0,0
639,Tim Catalfo,71,235,0,Orthodox,"Jan 01, 1900",4,2,0
640,Nick Catone,72,185,72,Southpaw,"Sep 01, 1981",10,4,0
641,Luke Caudillo,67,155,0,Orthodox,"Nov 30, 1980",17,17,0
642,Gesias Cavalcante,68,155,71,Orthodox,"Jul 06, 1983",21,10,1
643,Rafael Cavalcante,73,205,74,Orthodox,"Apr 14, 1980",12,7,0
644,Jacqueline Cavalcanti,68,135,70,Orthodox,"Aug 29, 1997",10,1,0
645,Igor Cavalcanti,71,170,79,Orthodox,"Oct 10, 1997",9,1,0
646,Magnus Cedenblad,77,185,79,Orthodox,"Apr 10, 1982",14,5,0
647,Yosdenis Cedeno,68,155,69,Orthodox,"Feb 12, 1985",10,6,1
648,Henry Cejudo,64,135,64,Orthodox,"Feb 09, 1987",16,6,0
649,Adam Cella,74,170,0,N/A,"Jun 26, 1985",6,8,0
650,Vinicius Cenci,73,155,74,Orthodox,"Nov 24, 1995",7,2,0
651,Katlyn Cerminara,69,125,68,Orthodox,"Dec 28, 1988",18,6,0
652,Rafael Cerqueira,75,205,76,Southpaw,"Mar 15, 1990",11,4,0
653,Donald Cerrone,73,155,73,Orthodox,"Mar 29, 1983",36,17,0
654,Jared Chaffee,70,155,0,N/A,"Dec 15, 1984",5,2,0
655,Luan Chagas,72,170,75,Orthodox,"Jun 17, 1993",15,3,1
656,Edgar Chairez,67,125,71,Orthodox,"Jan 27, 1996",12,6,0
657,Ansar Chalangov,69,170,0,Orthodox,"Oct 30, 1979",14,5,0
658,Alex Chambers,63,115,63,Southpaw,"Oct 25, 1978",5,5,0
659,Michael Chandler,68,155,71,Orthodox,"Apr 24, 1986",23,10,0
660,Chelsea Chandler,68,135,68,Southpaw,"Nov 23, 1990",6,4,0
661,Eduardo Chapolin,67,125,67,Orthodox,"Nov 23, 1995",15,2,0
662,Donnie Chappell,71,178,0,Southpaw,"Jan 01, 1900",0,1,0
663,Joe Charles,73,260,0,Southpaw,"Jan 01, 1900",6,13,0
664,Dan Charles,74,228,0,N/A,"Sep 24, 1985",10,6,1
665,Morgan Charriere,68,145,69,Orthodox,"Oct 26, 1995",21,12,1
666,Jeisla Chaves,66,125,68,Orthodox,"Feb 02, 1997",7,0,0
667,Ernest Chavez,68,145,70,Orthodox,"Jun 27, 1983",10,2,0
668,Emilio Chavez,69,145,0,N/A,"Jan 01, 1900",12,9,0
669,Danny Chavez,68,145,67,Orthodox,"Mar 14, 1987",11,5,1
670,Gabriel Checco,73,185,0,Switch,"Apr 03, 1986",10,2,0
671,Albert Cheng,71,170,0,Orthodox,"Feb 07, 1985",7,4,0
672,Fabio Cherant,73,205,74,Southpaw,"Nov 25, 1994",7,4,0
673,Ion Cherdivara,0,205,0,N/A,"Jan 01, 1900",1,1,0
674,Mark Cherico,67,145,69,Orthodox,"May 12, 1986",11,1,0
675,Macy Chiasson,71,135,72,Orthodox,"Jul 27, 1991",11,5,0
676,Michael Chiesa,73,170,75,Southpaw,"Dec 07, 1987",19,7,0
677,Giga Chikadze,72,145,74,Orthodox,"Aug 25, 1988",15,6,0
678,Khamzat Chimaev,74,185,75,Orthodox,"May 01, 1994",15,0,0
679,Sako Chivitchian,71,155,0,Orthodox,"Mar 11, 1984",8,1,0
680,Mu Bae Choi,74,230,0,Orthodox,"Jun 27, 1970",12,6,0
681,Hong Man Choi,86,330,0,Orthodox,"Oct 30, 1980",4,5,0
682,Dooho Choi,70,145,70,Orthodox,"Apr 10, 1991",16,4,1
683,SeungWoo Choi,72,145,74,Orthodox,"Nov 03, 1992",11,8,0
684,SeungGuk Choi,66,125,64,Orthodox,"Dec 26, 1996",7,3,0
685,DongHun Choi,65,125,66,Switch,"Jan 02, 1999",9,0,0
686,Mark Choinski,68,155,69,Orthodox,"Oct 22, 1995",8,1,0
687,John Cholish,71,155,74,Orthodox,"Dec 17, 1983",8,3,0
688,Ryo Chonan,69,170,70,Orthodox,"Oct 08, 1976",22,13,0
689,Will Chope,76,145,0,Switch,"Sep 08, 1990",34,13,0
690,Cody Chovancek,68,135,67,Switch,"Jul 24, 1998",9,0,0
691,Joachim Christensen,75,205,76,Orthodox,"Nov 07, 1978",14,6,0
692,Kevin Christian,79,205,80,Orthodox,"Jan 21, 1995",9,3,0
693,Dan Christison,80,265,0,Orthodox,"Apr 26, 1972",20,7,0
694,Anthony Christodoulou,69,155,0,Orthodox,"Jul 30, 1987",12,7,0
695,Murad Chunkaiev,71,185,0,Orthodox,"Jan 01, 1900",8,4,0
696,Cameron Church,71,155,72,Orthodox,"Sep 27, 1990",4,1,0
697,Steven Ciaccio,72,170,0,N/A,"Jan 01, 1900",4,4,0
698,Mike Ciesnolevicz,72,235,0,Orthodox,"Oct 28, 1979",19,4,0
699,Hannah Cifers,61,115,62,Orthodox,"Jun 26, 1992",10,7,0
700,Branko Cikatic,73,215,0,Orthodox,"Oct 03, 1954",0,2,0
701,Nikolajus Cilkinas,0,0,0,Orthodox,"Jan 01, 1900",2,6,0
702,Misha Cirkunov,75,205,77,Orthodox,"Feb 27, 1987",15,9,0
703,Johnny Cisneros,71,170,0,N/A,"Feb 05, 1980",9,6,0
704,Laverne Clark,71,170,0,Orthodox,"Dec 02, 1973",27,21,1
705,Logan Clark,74,185,0,Orthodox,"Feb 16, 1985",18,6,0
706,Mychal Clark,75,224,0,Orthodox,"Jan 01, 1900",10,14,0
707,Dominic Clark,70,155,0,N/A,"Aug 01, 1985",10,7,0
708,Heather Clark,66,115,64,Orthodox,"Sep 19, 1980",7,6,0
709,Devin Clark,72,205,75,Orthodox,"Apr 12, 1990",14,9,0
710,Jessica-Rose Clark,65,135,64,Orthodox,"Nov 28, 1987",11,9,0
711,Shannon Clark,65,125,64,Orthodox,"Jul 07, 1992",5,1,0
