fight_id,event_name,fight_date,weight_class,winner,win_method,detail,round,end_time,referee,city,state,country,title_bout
8441,UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",Flyweight Bout,Joseph Morales,Submission,Guillotine Choke From Guard,1,2:54,Keith Peterson,Las Vegas,Nevada,USA,False
8442,UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",Welterweight Bout,Gabriel Bonfim,KO/TKO,Knee to Head In Clinch,2,1:40,Mark Smith,Las Vegas,Nevada,USA,False
8443,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",Lightweight Bout,Matheus Camilo,Decision - Unanimous,Adrian Castro27 - 30.Marcel Varela27 - 30.Chris Bolinski28 - 29.,3,5:00,Keith Peterson,New York City,New York,USA,False
8444,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",Middleweight Bout,Baisangur Susurkaev,KO/TKO,Punch to Head At Distance,3,1:38,Blake Grice,New York City,New York,USA,False
8445,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",Women's Strawweight Bout,Fatima Kline,Decision - Unanimous,Chris Bolinski27 - 30.Marcel Varela26 - 30.Eric Colon28 - 29.,3,5:00,Marc Goddard,New York City,New York,USA,False
8446,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",Featherweight Bout,Pat Sabatini,Decision - Unanimous,Adrian Castro27 - 30.Sal D'amato27 - 30.Chris Lee27 - 30.,3,5:00,Dan Miragliotta,New York City,New York,USA,False
8447,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",Middleweight Bout,Kyle Daukaus,Submission,D'Arce Choke On Ground,1,0:50,Herb Dean,New York City,New York,USA,False
8448,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",Featherweight Bout,Ethyn Ewing,Decision - Unanimous,Chris Bolinski27 - 30.Ron McCarthy28 - 29.Marcel Varela28 - 29.,3,5:00,Keith Peterson,New York City,New York,USA,False
8449,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",Women's Flyweight Bout,Erin Blanchfield,Submission,Rear Naked Choke,2,4:44,Blake Grice,New York City,New York,USA,False
8450,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",Middleweight Bout,Gregory Rodrigues,Decision - Unanimous,Eric Colon27 - 30.Marcel Varela27 - 30.Sal D'amato28 - 29.,3,5:00,Marc Goddard,New York City,New York,USA,False
8451,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",Middleweight Bout,Bo Nickal,KO/TKO,Kick to Head At Distance,3,2:24,Dan Miragliotta,New York City,New York,USA,False
8452,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",Lightweight Bout,Benoit Saint Denis,KO/TKO,Punch to Head At Distance,1,0:16,Herb Dean,New York City,New York,USA,False
8453,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",Welterweight Bout,Carlos Prates,KO/TKO,Punch to Head At Distance,2,1:28,Keith Peterson,New York City,New York,USA,False
8454,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",Welterweight Bout,Michael Morales,KO/TKO,Punches to Head At Distance,1,3:27,Blake Grice,New York City,New York,USA,False
8455,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",UFC Women's Flyweight Title Bout,Valentina Shevchenko,Decision - Unanimous,Chris Bolinski45 - 50.Eric Colon45 - 50.Chris Lee45 - 50.,5,5:00,Marc Goddard,New York City,New York,USA,True
8456,UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",UFC Welterweight Title Bout,Islam Makhachev,Decision - Unanimous,Derek Cleary45 - 50.Sal D'amato45 - 50.Ron McCarthy45 - 50.,5,5:00,Herb Dean,New York City,New York,USA,True
8457,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",Heavyweight Bout,Denzel Freeman,Decision - Unanimous,Vito Paolillo27 - 30.Mark Collett28 - 29.David Lethaby28 - 29.,3,5:00,Rich Mitchell,Doha,,Qatar,False
8458,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",Lightweight Bout,Nurullo Aliev,Decision - Unanimous,Ben Cartlidge27 - 30.Anders Ohlsson27 - 30.Cezary Wojciechowski27 - 30.,3,5:00,Lukasz Bosacki,Doha,,Qatar,False
8459,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",Middleweight Bout,Ismail Naurdiev,KO/TKO,Punch to Head At Distance,1,1:26,Daniel Movahedi,Doha,,Qatar,False
8460,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",Bantamweight Bout,Aleksandre Topuria,Decision - Unanimous,Ben Cartlidge27 - 30.Cezary Wojciechowski27 - 30.Anders Ohlsson28 - 29.,3,5:00,Marc Goddard,Doha,,Qatar,False
8461,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",Light Heavyweight Bout,Abdul Rakhman Yakhyaev,Submission,Rear Naked Choke,1,0:33,Rich Mitchell,Doha,,Qatar,False
8462,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",Flyweight Bout,Asu Almabayev,Submission,Guillotine Choke In Clinch,3,0:22,Daniel Movahedi,Doha,,Qatar,False
8463,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",Welterweight Bout,Nicolas Dalby,Decision - Split,Ben Cartlidge28 - 29.Vito Paolillo29 - 28.Cezary Wojciechowski28 - 29.,3,5:00,Lukasz Bosacki,Doha,,Qatar,False
8464,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",Featherweight Bout,Luke Riley,KO/TKO,Punches to Head From Guard,2,0:30,Marc Goddard,Doha,,Qatar,False
8465,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",Flyweight Bout,Kyoji Horiguchi,Submission,Rear Naked Choke,3,2:18,Rich Mitchell,Doha,,Qatar,False
8466,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",Heavyweight Bout,Waldo Cortes Acosta,KO/TKO,Punch to Head At Distance,1,1:22,Lukasz Bosacki,Doha,,Qatar,False
8467,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",Welterweight Bout,Myktybek Orolbai,KO/TKO,Punch to Head At Distance,1,2:46,Daniel Movahedi,Doha,,Qatar,False
8468,UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",Light Heavyweight Bout,Volkan Oezdemir,KO/TKO,Punches to Head At Distance,1,1:27,Marc Goddard,Doha,,Qatar,False
